session_date,status,active,ret,benchmark_ret,prev_aum,aum,net,cash_interest,trading_only_pnl,trading_only_ret,shares_traded,signal_count,signal_observations,nonflat_signal_observations,entries,fill_events,holding_minutes,scheduled_minutes,gross_notional_minute_dollars,positive_cash_minute_dollars,borrowed_cash_minute_dollars,pnl_long,pnl_short,pnl_commission,pnl_slippage,pnl_cash_interest,pnl_funding,pnl_borrow,ret_long,ret_short,ret_commission,ret_slippage,ret_cash_interest,ret_funding,ret_borrow
2019-06-11,no_signal,False,5.6435582e-05,0.0012831012831011623,343957.7089525043,343977.12040599243,19.411453488121193,19.411453488121193,0.0,0.0,0.0,13,13,0,0,0.0,0.0,390.0,0.0,134143506.49147668,0.0,0.0,0.0,-0.0,-0.0,19.411453488121193,-0.0,-0.0,0.0,0.0,-0.0,-0.0,5.6435582e-05,-0.0,-0.0
2019-06-12,no_signal,False,5.6435582e-05,-0.006298225045668904,343977.12040599243,343996.53295497724,19.41254898479626,19.41254898479626,0.0,0.0,0.0,13,13,0,0,0.0,0.0,390.0,0.0,134151076.95833705,0.0,0.0,0.0,-0.0,-0.0,19.41254898479626,-0.0,-0.0,0.0,0.0,-0.0,-0.0,5.6435582e-05,-0.0,-0.0
2019-06-13,active,True,-0.0014373541208781396,0.005213192119848609,343996.53295497724,343502.0881207666,-494.4448342106293,19.009193615310984,-513.4540278259403,-0.001492613961586473,5488.0,13,13,1,1,2.0,30.0,390.0,15105515.8464,123838751.86379185,4785619.857750683,-480.2000000000312,0.0,-19.208000000000002,-13.72,19.009193615310984,-0.3260278259091635,-0.0,-0.0013959443017493448,0.0,-5.583777206997017e-05,-3.9884122907121546e-05,5.525984070833335e-05,-9.477648600366403e-07,-0.0
2019-06-14,tier_excluded,False,5.6435582e-05,-0.0031116934163117893,343502.0881207666,343521.4738610279,19.38574026131075,19.38574026131075,0.0,0.0,0.0,0,0,0,0,0.0,0.0,390.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,19.38574026131075,-0.0,-0.0,0.0,0.0,-0.0,-0.0,5.6435582e-05,-0.0,-0.0
2019-07-08,active,True,-0.006677834429208732,-0.006183514122517497,343919.8438483554,341623.2040742168,-2296.6397741386386,57.252260331442464,-2353.892034470081,-0.006844304208011861,18412.0,7,7,3,2,4.0,90.0,390.0,78409963.6844,212538702.78525916,0.0,0.0,-2243.0419000001525,-64.44200000000001,-46.03,57.252260331442464,-0.0,-0.3781344699286266,0.0,-0.006521990341997181,-0.00018737505599826458,-0.00013383932571304612,0.00016646977880312923,-0.0,-1.0994843033697044e-06
2019-07-09,active,True,0.0012883513146286461,0.006011073029264402,341623.2040742168,342063.33477829344,440.1307040766674,15.380429511593789,424.75027456507365,0.0012433296962837388,8808.0,13,13,8,1,2.0,210.0,390.0,176133930.08159998,61492176.73335858,104393057.22601448,484.44000000005985,0.0,-30.828,-22.02,15.380429511593789,-6.841725434986187,-0.0,0.0014180535579041537,0.0,-9.02397718666168e-05,-6.44569799047263e-05,4.502161834490736e-05,-2.0027109849071726e-05,-0.0
2019-07-10,active,True,-0.021336816125466618,0.008910320247392578,342063.33477829344,334764.79230086505,-7298.542477428377,16.902707826045315,-7315.4451852544225,-0.021386230096820783,28746.0,13,13,3,3,6.0,90.0,390.0,82984098.44639994,102619000.43348798,52198398.31635358,-7139.548200000074,0.0,-100.611,-71.86500000000001,16.902707826045315,-3.4209852543483255,-0.0,-0.0208720066552223,0.0,-0.00029412974081308803,-0.0002100926720093486,4.9413971354166666e-05,-1.000102877604704e-05,-0.0
2019-07-11,no_signal,False,5.2708236111111115e-05,-0.0006753597589485016,334764.79230086505,334782.4371625793,17.644861714281067,17.644861714281067,0.0,0.0,0.0,13,13,0,0,0.0,0.0,390.0,0.0,130558268.99733737,0.0,0.0,0.0,-0.0,-0.0,17.644861714281067,-0.0,-0.0,0.0,0.0,-0.0,-0.0,5.2708236111111115e-05,-0.0,-0.0
2019-07-12,active,True,0.001194343989976118,0.005770430442919361,334782.4371625793,335182.282554354,399.845391774684,16.91055042115935,382.93484135352463,0.0011438319303696365,9418.0,13,13,3,1,2.0,60.0,390.0,54591420.9894,110478204.26365125,34504474.75964524,441.7041999999411,0.0,-32.963,-23.545,16.91055042115935,-2.2613586464165327,-0.0,0.001319376857829127,0.0,-9.846095953950023e-05,-7.032925681392874e-05,5.051205960648149e-05,-6.754711106061864e-06,-0.0
2019-07-15,no_signal,False,0.00015812470833333333,0.0025326924070916412,335182.282554354,335235.2831550214,53.00060066740814,53.00060066740814,0.0,0.0,0.0,13,13,0,0,0.0,0.0,390.0,0.0,130721090.19619806,0.0,0.0,0.0,-0.0,-0.0,53.00060066740814,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.00015812470833333333,-0.0,-0.0
2019-07-16,active,True,-0.010244443316598083,-0.004433903897710922,335235.2831550214,331800.98429901607,-3434.2988560053245,21.69096052809821,-3455.9898165334225,-0.010309147008655664,18960.0,13,13,4,2,4.0,120.0,390.0,109862756.35800007,240604516.7884584,0.0,0.0,-3341.7000000000603,-66.36,-47.4,21.69096052809821,-0.0,-0.5298165333622689,0.0,-0.00996822282114849,-0.00019795052410790973,-0.0001413932315056498,6.470369205758021e-05,-0.0,-1.58043189361207e-06
2019-07-17,no_signal,False,5.270823611111112e-05,-0.004039357845675773,331800.98429901607,331818.4729436384,17.488644622331613,17.488644622331613,0.0,0.0,0.0,13,13,0,0,0.0,0.0,390.0,0.0,129402383.87661627,0.0,0.0,0.0,-0.0,-0.0,17.488644622331613,-0.0,-0.0,0.0,0.0,-0.0,-0.0,5.270823611111112e-05,-0.0,-0.0
2019-07-18,active,True,-0.007614770421134463,0.0006759567387686349,331818.4729436384,329291.7514506812,-2526.7214929572237,18.785211597196994,-2545.5067045544206,-0.007671383337921612,12356.0,13,13,1,1,2.0,30.0,390.0,35397296.433800004,164806500.88181907,0.0,0.0,-2471.1999999998593,-43.246,-30.89,18.785211597196994,-0.0,-0.17070455456114972,0.0,-0.007447445520670603,-0.00013033029661174296,-9.309306900838783e-05,5.661291678714883e-05,-0.0,-5.144516308775402e-07
2019-07-19,active,True,0.013544356383949113,-0.007872174590802694,329291.7514506812,333751.796286624,4460.044835942818,21.18645743338783,4438.858378509431,0.013480016911915417,12146.0,13,13,4,1,2.0,90.0,390.0,104638312.27799998,233062095.3437651,0.0,0.0,4512.238999999969,-42.511,-30.365000000000002,21.18645743338783,-0.0,-0.5046214905381944,0.0,0.0137028607006446,-0.00012909828385533362,-9.221305989666687e-05,6.433947203369586e-05,-0.0,-1.5324449771824083e-06
2019-07-22,active,True,0.003397478574019562,0.00887736664309835,333751.796286624,334885.71086354833,1133.9145769243466,48.74302724994406,1085.1715496744025,0.003251432836461692,22476.0,13,13,12,2,4.0,330.0,390.0,356596926.4713001,20025107.77719638,246458833.6967141,1236.179999999998,0.0,-78.666,-56.19,48.74302724994406,-16.152450325591595,-0.0,0.0037038901775329302,0.0,-0.00023570210220664139,-0.00016835864443331527,0.00014604573755787025,-4.8396594431270024e-05,-0.0
2019-07-23,no_signal,False,5.270823611111111e-05,0.00547682084825829,334885.71086354833,334903.3620986668,17.651235118433192,17.651235118433192,0.0,0.0,0.0,13,13,0,0,0.0,0.0,390.0,0.0,130605427.23678385,0.0,0.0,0.0,-0.0,-0.0,17.651235118433192,-0.0,-0.0,0.0,0.0,-0.0,-0.0,5.270823611111111e-05,-0.0,-0.0
2019-07-24,active,True,0.004966314716052482,0.007047525621498796,334903.3620986668,336566.59759431286,1663.235495646062,16.54890514115764,1646.6865905049044,0.004916900744698315,23936.0,13,13,4,2,4.0,90.0,390.0,104867415.83999997,100471008.62960029,74726113.25111999,1795.200000000068,0.0,-83.776,-59.84,16.54890514115764,-4.897409495163654,-0.0,0.005360352278192954,0.0,-0.00025014977298232834,-0.00017867840927309167,4.941397135416671e-05,-1.4623351239217523e-05,-0.0
2019-07-25,active,True,0.0018108864034046546,-0.010253781081773883,336566.59759431286,337176.0814697366,609.4838754237069,31.803384326691102,577.6804910970158,0.0017163928186163448,24072.0,13,13,12,2,4.0,330.0,390.0,384219190.14059967,515480163.20237935,0.0,0.0,723.9654000000878,-84.252,-60.18,31.803384326691102,-0.0,-1.8529089030700214,0.0,0.0021510316388340285,-0.0002503278715184767,-0.00017880562251319765,9.449358478830966e-05,-0.0,-5.505326186003346e-06
2019-07-26,active,True,-0.00779020060302619,0.012328412328412197,337176.0814697366,334549.41215654503,-2626.66931319155,17.031458325079207,-2643.700771516629,-0.007840712662632672,21384.0,13,13,2,2,4.0,60.0,390.0,62599360.6854,111268106.88501349,42368795.79721581,-2512.619999999842,0.0,-74.84400000000001,-53.46,17.031458325079207,-2.776771516787335,-0.0,-0.007451952075151463,0.0,-0.0002219730405364405,-0.0001585521718117432,5.051205960648153e-05,-8.235375133026942e-06,-0.0
2019-07-29,active,True,-0.004375053517067274,-0.004016783503044574,334549.41215654503,333085.74057425675,-1463.6715822882813,56.11377058243361,-1519.7853528707149,-0.004542782912317792,10062.0,13,13,3,1,2.0,90.0,390.0,87786451.27979998,218260722.02085182,0.0,0.0,-1458.9899999999595,-35.217,-25.155,56.11377058243361,-0.0,-0.4233528707552083,0.0,-0.00436105982250914,-0.00010526696123298217,-7.519068659498726e-05,0.00016772939525051806,-0.0,-1.2654419806814954e-06
2019-07-30,no_signal,False,5.2708236111111115e-05,-0.005394436024557581,333085.74057425675,333103.2969361162,17.55636185943223,17.55636185943223,0.0,0.0,0.0,13,13,0,0,0.0,0.0,390.0,0.0,129903438.82396013,0.0,0.0,0.0,-0.0,-0.0,17.55636185943223,-0.0,-0.0,0.0,0.0,-0.0,-0.0,5.2708236111111115e-05,-0.0,-0.0
2019-07-31,active,True,-0.004225448666660121,-0.01154471964668502,333103.2969361162,331695.7860542174,-1407.5108818988024,19.69012490110507,-1427.2010067999074,-0.004284559834523708,10120.0,13,13,3,1,2.0,60.0,390.0,58269570.01799999,188179855.823085,0.0,0.0,-1366.2000000000521,-35.42,-25.3,19.69012490110507,-0.0,-0.28100679985532406,0.0,-0.00410143043484216,-0.00010633338164405195,-7.595241546003711e-05,5.911116786358712e-05,-0.0,-8.436025774587774e-07
2019-08-01,active,True,-0.004071334715351288,-0.006114130434782705,331695.7860542174,330345.3414855191,-1350.4445686982688,15.939459026895687,-1366.3840277251645,-0.00411938916674034,18484.0,13,13,10,2,4.0,270.0,390.0,241275882.98760003,112399910.19795765,118925099.20801431,1709.7700000000166,-2957.4400000000683,-64.694,-46.21,15.939459026895687,-7.555906058889037,-0.25412166622395826,0.005154632865069157,-0.008916121712552174,-0.00019504016246207431,-0.00013931440175862453,4.805445138905172e-05,-2.27796263219756e-05,-7.661287146482494e-07
2019-08-02,active,True,-0.002835579546012841,-0.01530048898469949,330345.3414855191,329408.6209920821,-936.7204934369651,25.59718367339636,-962.3176771103614,-0.002913065680850672,18844.0,13,13,10,2,4.0,300.0,390.0,264109685.62440008,392944368.8037538,0.0,0.0,-847.979999999905,-65.95400000000001,-47.11,25.59718367339636,-0.0,-1.2736771104571765,0.0,-0.002566950077717614,-0.00019965167271139239,-0.00014260833765099455,7.74861348378313e-05,-0.0,-3.85559277067332e-06
2019-08-05,active,True,0.025855694701512867,-0.03438701409653988,329408.6209920821,337925.70972849976,8517.088736417638,59.09236581634353,8457.996370601295,0.02567630545044113,8730.0,13,13,13,1,2.0,360.0,390.0,284835792.1050001,413305154.29191214,0.0,0.0,8511.749999999949,-30.555,-21.825,59.09236581634353,-0.0,-1.3736293986545143,0.0,0.025839487668431554,-9.275713522001126e-05,-6.625509658572233e-05,0.00017938925107173777,-0.0,-4.169986184689234e-06
2019-08-06,active,True,-0.0033904442932485407,0.014156160141561624,337925.70972849976,336779.9914344088,-1145.718294090955,16.485954960711204,-1162.2042490516662,-0.003439230030723078,6246.0,13,13,1,1,2.0,30.0,390.0,17192922.920100003,121653255.50226007,7055151.628245006,-1124.2800000000427,0.0,-21.861,-15.615,16.485954960711204,-0.44824905162361967,-0.0,-0.003327003443754916,0.0,-6.469173362856535e-05,-4.620838116326096e-05,4.878573747453706e-05,-1.3264721763365006e-06,-0.0
2019-08-07,no_signal,False,4.982373188888889e-05,0.005779716466739471,336779.9914344088,336796.7710704076,16.77963599877028,16.77963599877028,0.0,0.0,0.0,13,13,0,0,0.0,0.0,390.0,0.0,131344196.65941943,0.0,0.0,0.0,-0.0,-0.0,16.77963599877028,-0.0,-0.0,0.0,0.0,-0.0,-0.0,4.982373188888889e-05,-0.0,-0.0
2019-08-08,active,True,0.011815249580541946,0.019786945679280077,336796.7710704076,340776.1089785251,3979.337908117515,13.284540351427273,3966.0533677660874,0.011775805792796575,5560.0,13,13,11,1,2.0,300.0,390.0,156262644.90999994,30311709.39633721,55223613.58887779,4002.922000000063,0.0,-19.46,-13.9,13.284540351427273,-3.5086322339752933,-0.0,0.011885274277654073,0.0,-5.777965132549289e-05,-4.127117951820921e-05,3.944378774537043e-05,-1.0417654013796384e-05,-0.0
2019-08-09,active,True,-0.007138957746658822,-0.009196219869342381,340776.1089785251,338343.3227354566,-2432.7862430684927,18.93897538966829,-2451.725218458161,-0.007194533753575615,10172.0,13,13,4,2,4.0,120.0,390.0,56654579.48560004,189557261.98722312,0.0,0.0,-2390.4199999999937,-35.602000000000004,-25.43,18.93897538966829,-0.0,-0.2732184581674385,0.0,-0.007014634937775618,-0.00010447328630729673,-7.462377593378337e-05,5.557600691679292e-05,-0.0,-8.017535589170545e-07
2019-08-12,active,True,-0.004436203068314712,-0.010516149801480856,338343.3227354566,336842.36304899375,-1500.9596864628272,51.06493844382362,-1552.0246249066508,-0.004587129464706906,5156.0,13,13,1,1,2.0,30.0,390.0,14230060.641399996,146183956.50822806,0.0,0.0,-1521.0200000000084,-18.046,-12.89,51.06493844382362,-0.0,-0.06862490664255401,0.0,-0.00449549288486849,-5.333635626115129e-05,-3.809739732939378e-05,0.00015092639639219423,-0.0,-2.0282624787074742e-07
2019-08-13,active,True,-0.00890721036255571,0.021147380978201902,336842.36304899375,333842.037262296,-3000.3257866977497,12.936698180391526,-3013.262484878141,-0.008945616155886729,10344.0,13,13,12,2,4.0,330.0,390.0,160870499.33040005,20210541.782938436,49712519.52423207,-2948.0400000000377,0.0,-36.204,-25.86,12.936698180391526,-3.158484878106131,-0.0,-0.00875198705208954,0.0,-0.0001074805427449579,-7.67718162463985e-05,3.840579333101841e-05,-9.376744805838835e-06,-0.0
2019-08-14,active,True,0.007689531889772428,-0.029152506372132403,333842.037262296,336409.126253971,2567.08899167502,20.63936400781848,2546.4496276672016,0.007627708147690473,4682.0,13,13,10,1,2.0,270.0,390.0,115784086.92660004,245982481.45889685,0.0,0.0,2575.099999999988,-16.387,-11.705,20.63936400781848,-0.0,-0.5583723327864585,0.0,0.0077135282935526794,-4.908608914079e-05,-3.5061492243421434e-05,6.182374208195464e-05,-0.0,-1.6725644779951768e-06
2019-08-15,no_signal,False,4.98237318888889e-05,-0.0006016518076902289,336409.126253971,336425.88741208246,16.761158111453227,16.761158111453227,0.0,0.0,0.0,13,13,0,0,0.0,0.0,390.0,0.0,131199559.23904869,0.0,0.0,0.0,-0.0,-0.0,16.761158111453227,-0.0,-0.0,0.0,0.0,-0.0,-0.0,4.98237318888889e-05,-0.0,-0.0
2019-08-16,active,True,-0.003243786633400402,0.015761821366024442,336425.88741208246,335334.5936153653,-1091.2937967171815,16.063576830946896,-1107.3573735481284,-0.003291534376460587,8964.0,13,13,2,2,4.0,60.0,390.0,24960457.6731,111020542.84598699,4774904.428375051,-1053.2700000000611,0.0,-31.374000000000002,-22.41,16.063576830946896,-0.30337354806716704,-0.0,-0.0031307638306380635,0.0,-9.325679495517095e-05,-6.661199639655068e-05,4.774774306018517e-05,-9.017544708013799e-07,-0.0
2019-08-19,no_signal,False,0.00014947119566666666,0.014924568965517304,335334.5936153653,335384.71647802135,50.122862656084415,50.122862656084415,0.0,0.0,0.0,13,13,0,0,0.0,0.0,390.0,0.0,130780491.50999245,0.0,0.0,0.0,-0.0,-0.0,50.122862656084415,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.00014947119566666666,-0.0,-0.0
2019-08-20,no_signal,False,4.982373188888889e-05,-0.006529702181876207,335384.71647802135,335401.42659621476,16.710118193431953,16.710118193431953,0.0,0.0,0.0,13,13,0,0,0.0,0.0,390.0,0.0,130800039.42642833,0.0,0.0,0.0,-0.0,-0.0,16.710118193431953,-0.0,-0.0,0.0,0.0,-0.0,-0.0,4.982373188888889e-05,-0.0,-0.0
2019-08-21,no_signal,False,4.982373188888889e-05,0.008015389547932017,335401.42659621476,335418.13754696865,16.710950753880653,16.710950753880653,0.0,0.0,0.0,13,13,0,0,0.0,0.0,390.0,0.0,130806556.37252375,0.0,0.0,0.0,-0.0,-0.0,16.710950753880653,-0.0,-0.0,0.0,0.0,-0.0,-0.0,4.982373188888889e-05,-0.0,-0.0
2019-08-22,active,True,-0.005314792130961138,-0.0025445292620864812,335418.13754696865,333635.4598689524,-1782.6776780162697,17.876686477606036,-1800.5543644938757,-0.0053680888507162015,3992.0,13,13,3,1,2.0,90.0,390.0,33667901.455599986,164480975.0989187,0.0,0.0,-1776.4399999999732,-13.972,-9.98,17.876686477606036,-0.0,-0.1623644939023919,0.0,-0.005296195408488362,-4.1655469504965274e-05,-2.9753906789260912e-05,5.329671975506322e-05,-0.0,-4.840659336129549e-07
2019-08-23,active,True,0.01658822796568653,-0.03305697278911568,333635.4598689524,339169.88093469525,5534.421065742843,20.157744373521787,5514.263321369322,0.016527809494636003,4134.0,13,13,10,1,2.0,270.0,390.0,102161840.85899994,232279670.20789507,0.0,0.0,5539.560000000008,-14.469,-10.335,20.157744373521787,-0.0,-0.4926786306857636,0.0,0.016603630807636195,-4.336769240800493e-05,-3.0976923148574954e-05,6.041847105052767e-05,-0.0,-1.4766974436089056e-06
2019-08-26,no_signal,False,0.00014947119566666666,0.014261294932395252,339169.88093469525,339220.57706233265,50.69612763742987,50.69612763742987,0.0,0.0,0.0,13,13,0,0,0.0,0.0,390.0,0.0,132276253.56453115,0.0,0.0,0.0,-0.0,-0.0,50.69612763742987,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.00014947119566666666,-0.0,-0.0
2019-08-27,no_signal,False,4.9823731888888904e-05,2.8720885557165232e-05,339220.57706233265,339237.4782974154,16.90123508274784,16.90123508274784,0.0,0.0,0.0,13,13,0,0,0.0,0.0,390.0,0.0,132296025.05430974,0.0,0.0,0.0,-0.0,-0.0,16.90123508274784,-0.0,-0.0,0.0,0.0,-0.0,-0.0,4.9823731888888904e-05,-0.0,-0.0
2019-08-28,no_signal,False,4.982373188888889e-05,0.0027636284816301426,339237.4782974154,339254.3803745808,16.90207716535319,16.90207716535319,0.0,0.0,0.0,13,13,0,0,0.0,0.0,390.0,0.0,132302616.53599201,0.0,0.0,0.0,-0.0,-0.0,16.90207716535319,-0.0,-0.0,0.0,0.0,-0.0,-0.0,4.982373188888889e-05,-0.0,-0.0
2019-08-29,active,True,-0.0014240292069033487,0.01513104566333423,339254.3803745808,338771.2722283575,-483.1081462233013,16.550775138041033,-499.6589213613423,-0.0014728149443778858,4500.0,13,13,1,1,2.0,30.0,390.0,12678951.375000002,122131576.9348491,2501319.963762576,-472.49999999995373,0.0,-15.75,-11.25,16.550775138041033,-0.15892136138861518,-0.0,-0.0013927602039456425,0.0,-4.642534013152596e-05,-3.316095723680426e-05,4.8785737474537047e-05,-4.6844306391311854e-07,-0.0
2019-08-30,active,True,-0.0025359790526038642,-0.0017567207878625979,338771.2722283575,337912.1553783624,-859.1168499950759,17.302149768378207,-876.418999763454,-0.0025870523022763314,4360.0,13,13,1,1,2.0,30.0,390.0,12234190.956000002,144354987.12505946,0.0,0.0,-850.1999999999703,-15.26,-10.9,17.302149768378207,-0.0,-0.05899976348379631,0.0,-0.0025096579010597778,-4.5045141813895025e-05,-3.2175101295639306e-05,5.107324967246706e-05,-0.0,-1.7415810701925754e-07
2019-09-03,no_signal,False,0.00018497709,-0.00989227815699667,337912.1553783624,337974.6613855399,62.506007177517326,62.506007177517326,0.0,0.0,0.0,13,13,0,0,0.0,0.0,390.0,0.0,131785740.59756133,0.0,0.0,0.0,-0.0,-0.0,62.506007177517326,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.00018497709,-0.0,-0.0
2019-09-04,no_signal,False,4.624427250000001e-05,0.014273018608784716,337974.6613855399,337990.2907778791,15.629392339208138,15.629392339208138,0.0,0.0,0.0,13,13,0,0,0.0,0.0,390.0,0.0,131810117.94036058,0.0,0.0,0.0,-0.0,-0.0,15.629392339208138,-0.0,-0.0,0.0,0.0,-0.0,-0.0,4.624427250000001e-05,-0.0,-0.0
2019-09-05,active,True,-1.5540335763485805e-05,0.018426572498207783,337990.2907778791,337985.03829527565,-5.252482603486442,13.02509592423875,-18.27757852772519,-5.407722951348586e-05,15822.0,13,13,9,3,6.0,240.0,390.0,121340571.66270012,50698543.61668238,40222901.876009,79.11000000000308,0.0,-55.377,-39.555,13.02509592423875,-2.4555785277282154,-0.0,0.00023405997792993612,0.0,-0.00016384198455094893,-0.0001170299889649635,3.853689375000005e-05,-7.265233927509402e-06,-0.0
2019-09-06,active,True,-0.002108137344610463,-0.0009124801209686728,337985.03829527565,337272.51941412577,-712.518881149868,16.090253772043802,-728.6091349219117,-0.0021557437530278284,4990.0,13,13,1,1,2.0,30.0,390.0,14335817.407000002,146149982.34215766,0.0,0.0,-698.6000000000029,-17.465,-12.475,16.090253772043802,-0.0,-0.06913492190875772,0.0,-0.0020669553999301035,-5.167388499825238e-05,-3.6909917855894555e-05,4.760640841736547e-05,-0.0,-2.0455024357722905e-07
2019-09-09,active,True,-0.004150314504470691,-0.0026094671468086528,337272.51941412577,335872.73238484195,-1399.787029283819,47.73237008945942,-1447.5193993732785,-0.004291839139126296,5128.0,13,13,2,1,2.0,60.0,390.0,29320574.053200003,160856856.62470907,0.0,0.0,-1416.6099999999508,-17.948,-12.82,47.73237008945942,-0.0,-0.14139937332754632,0.0,-0.004200193963210332,-5.321512713569837e-05,-3.801080509692741e-05,0.0001415246346556045,-0.0,-4.1924368333705453e-07
2019-09-10,active,True,-0.008792471425428343,-0.0036628119930930403,335872.73238484195,332919.5809827677,-2953.151402074264,16.991783180027596,-2970.1431852542914,-0.00884306137079062,10664.0,13,13,3,2,4.0,90.0,390.0,45450254.32839999,176440619.95848936,0.0,0.0,-2905.9400000000087,-37.324,-26.66,16.991783180027596,-0.0,-0.2191852542843364,0.0,-0.008651908058646426,-0.00011112542460646753,-7.937530329033395e-05,5.058994536227628e-05,-0.0,-6.525842473964055e-07
2019-09-11,active,True,-0.0022791183949451904,0.009558321516726975,332919.5809827677,332160.81784171244,-758.7631410552708,13.791913008599465,-772.5550540638703,-0.0023205455557264404,10608.0,13,13,6,2,4.0,150.0,390.0,76451837.17079996,79900699.43586323,26513900.02338485,-707.2883999999627,0.0,-37.128,-26.52,13.791913008599465,-1.6186540639075468,-0.0,-0.002124502253403271,0.0,-0.00011152242800017758,-7.9658877142984e-05,4.142716078124991e-05,-4.861997180007656e-06,-0.0
2019-09-12,active,True,-0.0062261054281604585,0.005306143682047626,332160.81784171244,330092.74957072595,-2068.068270986503,15.040524220468038,-2083.108795206971,-0.0062713862783167085,5194.0,13,13,1,1,2.0,30.0,390.0,15121237.4033,119577894.4230166,5156412.868048627,-2051.6300000000533,0.0,-18.179000000000002,-12.985,15.040524220468038,-0.3147952069175278,-0.0,-0.006176616535721967,0.0,-5.4729513607661586e-05,-3.909250971975827e-05,4.528085015625002e-05,-9.477192673205061e-07,-0.0
2019-09-13,no_signal,False,4.62442725e-05,-0.0034670116429494913,330092.74957072595,330108.01446978736,15.26489906142291,15.26489906142291,0.0,0.0,0.0,13,13,0,0,0.0,0.0,390.0,0.0,128736172.33258311,0.0,0.0,0.0,-0.0,-0.0,15.26489906142291,-0.0,-0.0,0.0,0.0,-0.0,-0.0,4.62442725e-05,-0.0,-0.0
2019-09-16,no_signal,False,0.00013873281749999999,-0.004951189116211507,330108.01446978736,330153.8112847141,45.796814926724366,45.796814926724366,0.0,0.0,0.0,13,13,0,0,0.0,0.0,390.0,0.0,128742125.64321707,0.0,0.0,0.0,-0.0,-0.0,45.796814926724366,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.00013873281749999999,-0.0,-0.0
2019-09-17,no_signal,False,4.62442725e-05,0.004923640519447936,330153.8112847141,330169.07900753006,15.267722815963893,15.267722815963893,0.0,0.0,0.0,13,13,1,0,0.0,0.0,390.0,0.0,128759986.4010385,0.0,0.0,0.0,-0.0,-0.0,15.267722815963893,-0.0,-0.0,0.0,0.0,-0.0,-0.0,4.62442725e-05,-0.0,-0.0
2019-09-18,active,True,-0.017773090009758477,-0.0003115750116841065,330169.07900753006,324300.95424789016,-5868.12475963989,17.488647865367845,-5885.613407505258,-0.01782605877327182,16080.0,13,13,3,2,4.0,90.0,390.0,69135380.31600001,197901321.12893626,0.0,0.0,-5788.799999999876,-56.28,-40.2,17.488647865367845,-0.0,-0.3334075053819445,0.0,-0.017532835047426875,-0.00017045811851665383,-0.00012175579894046702,5.296876351334217e-05,-0.0,-1.0098083878240475e-06
2019-09-19,active,True,-0.0022231624653014375,0.0016103059581320522,324300.95424789016,323579.98053894483,-720.9737089453482,13.747306558562004,-734.7210155039103,-0.0022655530484264374,7824.0,13,13,4,1,2.0,120.0,390.0,90956308.4712,87561257.64693013,52040193.961453184,-684.6000000000445,0.0,-27.384,-19.56,13.747306558562004,-3.1770155038658645,-0.0,-0.002111002114032473,0.0,-8.444008456129344e-05,-6.03143461152096e-05,4.239058312499998e-05,-9.796503717461799e-06,-0.0
2019-09-20,active,True,0.01502100575813622,-0.00902396017010676,323579.98053894483,328440.4772898379,4860.496750893096,21.267360579282958,4839.2293903138125,0.014955280553060613,8544.0,13,13,9,1,2.0,240.0,390.0,196288984.51199993,322485176.92218894,0.0,0.0,4891.439999999924,-29.904,-21.36,21.267360579282958,-0.0,-0.9466096861111108,0.0,0.015116633581140874,-9.241610049605918e-05,-6.601150035432799e-05,6.572520507560665e-05,-0.0,-2.9254272298751824e-06
2019-09-23,no_signal,False,0.00013873281749999999,-0.0012604668201799951,328440.4772898379,328486.04276263335,45.565472795463975,45.565472795463975,0.0,0.0,0.0,13,13,0,0,0.0,0.0,390.0,0.0,128091786.14303678,0.0,0.0,0.0,-0.0,-0.0,45.565472795463975,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.00013873281749999999,-0.0,-0.0
2019-09-24,active,True,0.021000723727436707,-0.014021684912446486,328486.04276263335,335384.48739501036,6898.444632377023,21.565433409965877,6876.879198967056,0.02093507273895453,8798.0,13,13,9,1,2.0,240.0,390.0,198505942.1974001,326615498.8748261,0.0,0.0,6930.624500000029,-30.793,-21.995,21.565433409965877,-0.0,-0.957301032973573,0.0,0.021098687912923453,-9.37421868552609e-05,-6.695870489661493e-05,6.565098848217801e-05,-0.0,-2.914282217053972e-06
2019-09-25,active,True,0.013723726903901149,0.012543633792991393,335384.48739501036,339987.21250782436,4602.725112814,13.729129907450336,4588.995982906549,0.013682791409197483,26784.0,13,13,10,3,6.0,270.0,390.0,227804284.7712,75357545.26125208,122262135.64439748,6230.404800000025,-1473.1200000000558,-93.744,-66.96,13.729129907450336,-7.4640133118204,-0.1208037815972222,0.01857690213519612,-0.004392331951432921,-0.0002795120332729935,-0.00019965145233785247,4.093549470366645e-05,-2.2255094055764743e-05,-3.601948991008087e-07
