session_date,minute_of_session,usable_observation,bar_present,sigma_history_valid,prior_14_eligible_usable,band_warm
2019-09-13,210,True,True,True,14,True
2019-09-13,240,True,True,True,14,True
2019-09-13,270,True,True,True,14,True
2019-09-13,300,True,True,True,14,True
2019-09-13,330,True,True,True,14,True
2019-09-13,360,True,True,True,14,True
2019-09-13,390,True,True,True,14,True
2019-09-16,30,True,True,True,14,True
2019-09-16,60,True,True,True,14,True
2019-09-16,90,True,True,True,14,True
2019-09-16,120,True,True,True,14,True
2019-09-16,150,True,True,True,14,True
2019-09-16,180,True,True,True,14,True
2019-09-16,210,True,True,True,14,True
2019-09-16,240,True,True,True,14,True
2019-09-16,270,True,True,True,14,True
2019-09-16,300,True,True,True,14,True
2019-09-16,330,True,True,True,14,True
2019-09-16,360,True,True,True,14,True
2019-09-16,390,True,True,True,14,True
2019-09-17,30,True,True,True,14,True
2019-09-17,60,True,True,True,14,True
2019-09-17,90,True,True,True,14,True
2019-09-17,120,True,True,True,14,True
2019-09-17,150,True,True,True,14,True
2019-09-17,180,True,True,True,14,True
2019-09-17,210,True,True,True,14,True
2019-09-17,240,True,True,True,14,True
2019-09-17,270,True,True,True,14,True
2019-09-17,300,True,True,True,14,True
2019-09-17,330,True,True,True,14,True
2019-09-17,360,True,True,True,14,True
2019-09-17,390,True,True,True,14,True
2019-09-18,30,True,True,True,14,True
2019-09-18,60,True,True,True,14,True
2019-09-18,90,True,True,True,14,True
2019-09-18,120,True,True,True,14,True
2019-09-18,150,True,True,True,14,True
2019-09-18,180,True,True,True,14,True
2019-09-18,210,True,True,True,14,True
2019-09-18,240,True,True,True,14,True
2019-09-18,270,True,True,True,14,True
2019-09-18,300,True,True,True,14,True
2019-09-18,330,True,True,True,14,True
2019-09-18,360,True,True,True,14,True
2019-09-18,390,True,True,True,14,True
2019-09-19,30,True,True,True,14,True
2019-09-19,60,True,True,True,14,True
2019-09-19,90,True,True,True,14,True
2019-09-19,120,True,True,True,14,True
2019-09-19,150,True,True,True,14,True
2019-09-19,180,True,True,True,14,True
2019-09-19,210,True,True,True,14,True
2019-09-19,240,True,True,True,14,True
2019-09-19,270,True,True,True,14,True
2019-09-19,300,True,True,True,14,True
2019-09-19,330,True,True,True,14,True
2019-09-19,360,True,True,True,14,True
2019-09-19,390,True,True,True,14,True
2019-09-20,30,True,True,True,14,True
2019-09-20,60,True,True,True,14,True
2019-09-20,90,True,True,True,14,True
2019-09-20,120,True,True,True,14,True
2019-09-20,150,True,True,True,14,True
2019-09-20,180,True,True,True,14,True
2019-09-20,210,True,True,True,14,True
2019-09-20,240,True,True,True,14,True
2019-09-20,270,True,True,True,14,True
2019-09-20,300,True,True,True,14,True
2019-09-20,330,True,True,True,14,True
2019-09-20,360,True,True,True,14,True
2019-09-20,390,True,True,True,14,True
2019-09-23,30,True,True,True,14,True
2019-09-23,60,True,True,True,14,True
2019-09-23,90,True,True,True,14,True
2019-09-23,120,True,True,True,14,True
2019-09-23,150,True,True,True,14,True
2019-09-23,180,True,True,True,14,True
2019-09-23,210,True,True,True,14,True
2019-09-23,240,True,True,True,14,True
2019-09-23,270,True,True,True,14,True
2019-09-23,300,True,True,True,14,True
2019-09-23,330,True,True,True,14,True
2019-09-23,360,True,True,True,14,True
2019-09-23,390,True,True,True,14,True
2019-09-24,30,True,True,True,14,True
2019-09-24,60,True,True,True,14,True
2019-09-24,90,True,True,True,14,True
2019-09-24,120,True,True,True,14,True
2019-09-24,150,True,True,True,14,True
2019-09-24,180,True,True,True,14,True
2019-09-24,210,True,True,True,14,True
2019-09-24,240,True,True,True,14,True
2019-09-24,270,True,True,True,14,True
2019-09-24,300,True,True,True,14,True
2019-09-24,330,True,True,True,14,True
2019-09-24,360,True,True,True,14,True
2019-09-24,390,True,True,True,14,True
2019-09-25,30,True,True,True,14,True
2019-09-25,60,True,True,True,14,True
2019-09-25,90,True,True,True,14,True
2019-09-25,120,True,True,True,14,True
2019-09-25,150,True,True,True,14,True
2019-09-25,180,True,True,True,14,True
2019-09-25,210,True,True,True,14,True
2019-09-25,240,True,True,True,14,True
2019-09-25,270,True,True,True,14,True
2019-09-25,300,True,True,True,14,True
2019-09-25,330,True,True,True,14,True
2019-09-25,360,True,True,True,14,True
2019-09-25,390,True,True,True,14,True
2019-09-26,30,True,True,True,14,True
2019-09-26,60,True,True,True,14,True
2019-09-26,90,True,True,True,14,True
2019-09-26,120,True,True,True,14,True
2019-09-26,150,True,True,True,14,True
2019-09-26,180,True,True,True,14,True
2019-09-26,210,True,True,True,14,True
2019-09-26,240,True,True,True,14,True
2019-09-26,270,True,True,True,14,True
2019-09-26,300,True,True,True,14,True
2019-09-26,330,True,True,True,14,True
2019-09-26,360,True,True,True,14,True
2019-09-26,390,True,True,True,14,True
2019-09-27,30,True,True,True,14,True
2019-09-27,60,True,True,True,14,True
2019-09-27,90,True,True,True,14,True
2019-09-27,120,True,True,True,14,True
2019-09-27,150,True,True,True,14,True
2019-09-27,180,True,True,True,14,True
2019-09-27,210,True,True,True,14,True
2019-09-27,240,True,True,True,14,True
2019-09-27,270,True,True,True,14,True
2019-09-27,300,True,True,True,14,True
2019-09-27,330,True,True,True,14,True
2019-09-27,360,True,True,True,14,True
2019-09-27,390,True,True,True,14,True
2019-09-30,30,True,True,True,14,True
2019-09-30,60,True,True,True,14,True
2019-09-30,90,True,True,True,14,True
2019-09-30,120,True,True,True,14,True
2019-09-30,150,True,True,True,14,True
2019-09-30,180,True,True,True,14,True
2019-09-30,210,True,True,True,14,True
2019-09-30,240,True,True,True,14,True
2019-09-30,270,True,True,True,14,True
2019-09-30,300,True,True,True,14,True
2019-09-30,330,True,True,True,14,True
2019-09-30,360,True,True,True,14,True
2019-09-30,390,True,True,True,14,True
2019-10-01,30,True,True,True,14,True
2019-10-01,60,True,True,True,14,True
2019-10-01,90,True,True,True,14,True
2019-10-01,120,True,True,True,14,True
2019-10-01,150,True,True,True,14,True
2019-10-01,180,True,True,True,14,True
2019-10-01,210,True,True,True,14,True
2019-10-01,240,True,True,True,14,True
2019-10-01,270,True,True,True,14,True
2019-10-01,300,True,True,True,14,True
2019-10-01,330,True,True,True,14,True
2019-10-01,360,True,True,True,14,True
2019-10-01,390,True,True,True,14,True
2019-10-02,30,True,True,True,14,True
2019-10-02,60,True,True,True,14,True
2019-10-02,90,True,True,True,14,True
2019-10-02,120,True,True,True,14,True
2019-10-02,150,True,True,True,14,True
2019-10-02,180,True,True,True,14,True
2019-10-02,210,True,True,True,14,True
2019-10-02,240,True,True,True,14,True
2019-10-02,270,True,True,True,14,True
2019-10-02,300,True,True,True,14,True
2019-10-02,330,True,True,True,14,True
2019-10-02,360,True,True,True,14,True
2019-10-02,390,True,True,True,14,True
2019-10-03,30,True,True,True,14,True
2019-10-03,60,True,True,True,14,True
2019-10-03,90,True,True,True,14,True
2019-10-03,120,True,True,True,14,True
2019-10-03,150,True,True,True,14,True
2019-10-03,180,True,True,True,14,True
2019-10-03,210,True,True,True,14,True
2019-10-03,240,True,True,True,14,True
2019-10-03,270,True,True,True,14,True
2019-10-03,300,True,True,True,14,True
2019-10-03,330,True,True,True,14,True
2019-10-03,360,True,True,True,14,True
2019-10-03,390,True,True,True,14,True
2019-10-04,30,True,True,True,14,True
2019-10-04,60,True,True,True,14,True
2019-10-04,90,True,True,True,14,True
2019-10-04,120,True,True,True,14,True
2019-10-04,150,True,True,True,14,True
2019-10-04,180,True,True,True,14,True
2019-10-04,210,True,True,True,14,True
2019-10-04,240,True,True,True,14,True
2019-10-04,270,True,True,True,14,True
2019-10-04,300,True,True,True,14,True
2019-10-04,330,True,True,True,14,True
2019-10-04,360,True,True,True,14,True
2019-10-04,390,True,True,True,14,True
2019-10-07,30,True,True,True,14,True
2019-10-07,60,True,True,True,14,True
2019-10-07,90,True,True,True,14,True
2019-10-07,120,True,True,True,14,True
2019-10-07,150,True,True,True,14,True
2019-10-07,180,True,True,True,14,True
2019-10-07,210,True,True,True,14,True
2019-10-07,240,True,True,True,14,True
2019-10-07,270,True,True,True,14,True
2019-10-07,300,True,True,True,14,True
2019-10-07,330,True,True,True,14,True
2019-10-07,360,True,True,True,14,True
2019-10-07,390,True,True,True,14,True
2019-10-08,30,True,True,True,14,True
2019-10-08,60,True,True,True,14,True
2019-10-08,90,True,True,True,14,True
2019-10-08,120,True,True,True,14,True
2019-10-08,150,True,True,True,14,True
2019-10-08,180,True,True,True,14,True
2019-10-08,210,True,True,True,14,True
2019-10-08,240,True,True,True,14,True
2019-10-08,270,True,True,True,14,True
2019-10-08,300,True,True,True,14,True
2019-10-08,330,True,True,True,14,True
2019-10-08,360,True,True,True,14,True
2019-10-08,390,True,True,True,14,True
2019-10-09,30,True,True,True,14,True
2019-10-09,60,True,True,True,14,True
2019-10-09,90,True,True,True,14,True
2019-10-09,120,True,True,True,14,True
2019-10-09,150,True,True,True,14,True
2019-10-09,180,True,True,True,14,True
2019-10-09,210,True,True,True,14,True
2019-10-09,240,True,True,True,14,True
2019-10-09,270,True,True,True,14,True
2019-10-09,300,True,True,True,14,True
2019-10-09,330,True,True,True,14,True
2019-10-09,360,True,True,True,14,True
2019-10-09,390,True,True,True,14,True
2019-10-10,30,True,True,True,14,True
2019-10-10,60,True,True,True,14,True
2019-10-10,90,True,True,True,14,True
2019-10-10,120,True,True,True,14,True
2019-10-10,150,True,True,True,14,True
2019-10-10,180,True,True,True,14,True
2019-10-10,210,True,True,True,14,True
2019-10-10,240,True,True,True,14,True
2019-10-10,270,True,True,True,14,True
2019-10-10,300,True,True,True,14,True
2019-10-10,330,True,True,True,14,True
2019-10-10,360,True,True,True,14,True
2019-10-10,390,True,True,True,14,True
2019-10-11,30,True,True,True,14,True
2019-10-11,60,True,True,True,14,True
2019-10-11,90,True,True,True,14,True
2019-10-11,120,True,True,True,14,True
2019-10-11,150,True,True,True,14,True
2019-10-11,180,True,True,True,14,True
2019-10-11,210,True,True,True,14,True
2019-10-11,240,True,True,True,14,True
2019-10-11,270,True,True,True,14,True
2019-10-11,300,True,True,True,14,True
2019-10-11,330,True,True,True,14,True
2019-10-11,360,True,True,True,14,True
2019-10-11,390,True,True,True,14,True
2019-10-14,30,True,True,True,14,True
2019-10-14,60,True,True,True,14,True
2019-10-14,90,True,True,True,14,True
2019-10-14,120,True,True,True,14,True
2019-10-14,150,True,True,True,14,True
2019-10-14,180,True,True,True,14,True
2019-10-14,210,True,True,True,14,True
2019-10-14,240,True,True,True,14,True
2019-10-14,270,True,True,True,14,True
2019-10-14,300,True,True,True,14,True
2019-10-14,330,True,True,True,14,True
2019-10-14,360,True,True,True,14,True
2019-10-14,390,True,True,True,14,True
2019-10-15,30,True,True,True,14,True
2019-10-15,60,True,True,True,14,True
2019-10-15,90,True,True,True,14,True
2019-10-15,120,True,True,True,14,True
2019-10-15,150,True,True,True,14,True
2019-10-15,180,True,True,True,14,True
2019-10-15,210,True,True,True,14,True
2019-10-15,240,True,True,True,14,True
2019-10-15,270,True,True,True,14,True
2019-10-15,300,True,True,True,14,True
2019-10-15,330,True,True,True,14,True
2019-10-15,360,True,True,True,14,True
2019-10-15,390,True,True,True,14,True
2019-10-16,30,True,True,True,14,True
2019-10-16,60,True,True,True,14,True
2019-10-16,90,True,True,True,14,True
2019-10-16,120,True,True,True,14,True
2019-10-16,150,True,True,True,14,True
2019-10-16,180,True,True,True,14,True
2019-10-16,210,True,True,True,14,True
2019-10-16,240,True,True,True,14,True
2019-10-16,270,True,True,True,14,True
2019-10-16,300,True,True,True,14,True
2019-10-16,330,True,True,True,14,True
2019-10-16,360,True,True,True,14,True
2019-10-16,390,True,True,True,14,True
2019-10-17,30,True,True,True,14,True
2019-10-17,60,True,True,True,14,True
2019-10-17,90,True,True,True,14,True
2019-10-17,120,True,True,True,14,True
2019-10-17,150,True,True,True,14,True
2019-10-17,180,True,True,True,14,True
2019-10-17,210,True,True,True,14,True
2019-10-17,240,True,True,True,14,True
2019-10-17,270,True,True,True,14,True
2019-10-17,300,True,True,True,14,True
2019-10-17,330,True,True,True,14,True
2019-10-17,360,True,True,True,14,True
2019-10-17,390,True,True,True,14,True
2019-10-18,30,True,True,True,14,True
2019-10-18,60,True,True,True,14,True
2019-10-18,90,True,True,True,14,True
2019-10-18,120,True,True,True,14,True
2019-10-18,150,True,True,True,14,True
2019-10-18,180,True,True,True,14,True
2019-10-18,210,True,True,True,14,True
2019-10-18,240,True,True,True,14,True
2019-10-18,270,True,True,True,14,True
2019-10-18,300,True,True,True,14,True
2019-10-18,330,True,True,True,14,True
2019-10-18,360,True,True,True,14,True
2019-10-18,390,True,True,True,14,True
2019-10-21,30,True,True,True,14,True
2019-10-21,60,True,True,True,14,True
2019-10-21,90,True,True,True,14,True
2019-10-21,120,True,True,True,14,True
2019-10-21,150,True,True,True,14,True
2019-10-21,180,True,True,True,14,True
2019-10-21,210,True,True,True,14,True
2019-10-21,240,True,True,True,14,True
2019-10-21,270,True,True,True,14,True
2019-10-21,300,True,True,True,14,True
2019-10-21,330,True,True,True,14,True
2019-10-21,360,True,True,True,14,True
2019-10-21,390,True,True,True,14,True
2019-10-22,30,True,True,True,14,True
2019-10-22,60,True,True,True,14,True
2019-10-22,90,True,True,True,14,True
2019-10-22,120,True,True,True,14,True
2019-10-22,150,True,True,True,14,True
2019-10-22,180,True,True,True,14,True
2019-10-22,210,True,True,True,14,True
2019-10-22,240,True,True,True,14,True
2019-10-22,270,True,True,True,14,True
2019-10-22,300,True,True,True,14,True
2019-10-22,330,True,True,True,14,True
2019-10-22,360,True,True,True,14,True
2019-10-22,390,True,True,True,14,True
2019-10-23,30,True,True,True,14,True
2019-10-23,60,True,True,True,14,True
2019-10-23,90,True,True,True,14,True
2019-10-23,120,True,True,True,14,True
2019-10-23,150,True,True,True,14,True
2019-10-23,180,True,True,True,14,True
2019-10-23,210,True,True,True,14,True
2019-10-23,240,True,True,True,14,True
2019-10-23,270,True,True,True,14,True
2019-10-23,300,True,True,True,14,True
2019-10-23,330,True,True,True,14,True
2019-10-23,360,True,True,True,14,True
2019-10-23,390,True,True,True,14,True
2019-10-24,30,True,True,True,14,True
2019-10-24,60,True,True,True,14,True
2019-10-24,90,True,True,True,14,True
2019-10-24,120,True,True,True,14,True
2019-10-24,150,True,True,True,14,True
2019-10-24,180,True,True,True,14,True
2019-10-24,210,True,True,True,14,True
2019-10-24,240,True,True,True,14,True
2019-10-24,270,True,True,True,14,True
2019-10-24,300,True,True,True,14,True
2019-10-24,330,True,True,True,14,True
2019-10-24,360,True,True,True,14,True
2019-10-24,390,True,True,True,14,True
2019-10-25,30,True,True,True,14,True
2019-10-25,60,True,True,True,14,True
2019-10-25,90,True,True,True,14,True
2019-10-25,120,True,True,True,14,True
2019-10-25,150,True,True,True,14,True
2019-10-25,180,True,True,True,14,True
2019-10-25,210,True,True,True,14,True
2019-10-25,240,True,True,True,14,True
2019-10-25,270,True,True,True,14,True
2019-10-25,300,True,True,True,14,True
2019-10-25,330,True,True,True,14,True
2019-10-25,360,True,True,True,14,True
2019-10-25,390,True,True,True,14,True
2019-10-28,30,True,True,True,14,True
2019-10-28,60,True,True,True,14,True
2019-10-28,90,True,True,True,14,True
2019-10-28,120,True,True,True,14,True
2019-10-28,150,True,True,True,14,True
2019-10-28,180,True,True,True,14,True
2019-10-28,210,True,True,True,14,True
2019-10-28,240,True,True,True,14,True
2019-10-28,270,True,True,True,14,True
2019-10-28,300,True,True,True,14,True
2019-10-28,330,True,True,True,14,True
2019-10-28,360,True,True,True,14,True
2019-10-28,390,True,True,True,14,True
2019-10-29,30,True,True,True,14,True
2019-10-29,60,True,True,True,14,True
2019-10-29,90,True,True,True,14,True
2019-10-29,120,True,True,True,14,True
2019-10-29,150,True,True,True,14,True
2019-10-29,180,True,True,True,14,True
2019-10-29,210,True,True,True,14,True
2019-10-29,240,True,True,True,14,True
2019-10-29,270,True,True,True,14,True
2019-10-29,300,True,True,True,14,True
2019-10-29,330,True,True,True,14,True
2019-10-29,360,True,True,True,14,True
2019-10-29,390,True,True,True,14,True
2019-10-30,30,True,True,True,14,True
2019-10-30,60,True,True,True,14,True
2019-10-30,90,True,True,True,14,True
2019-10-30,120,True,True,True,14,True
2019-10-30,150,True,True,True,14,True
2019-10-30,180,True,True,True,14,True
2019-10-30,210,True,True,True,14,True
2019-10-30,240,True,True,True,14,True
2019-10-30,270,True,True,True,14,True
2019-10-30,300,True,True,True,14,True
2019-10-30,330,True,True,True,14,True
2019-10-30,360,True,True,True,14,True
2019-10-30,390,True,True,True,14,True
2019-10-31,30,True,True,True,14,True
2019-10-31,60,True,True,True,14,True
2019-10-31,90,True,True,True,14,True
2019-10-31,120,True,True,True,14,True
2019-10-31,150,True,True,True,14,True
2019-10-31,180,True,True,True,14,True
2019-10-31,210,True,True,True,14,True
2019-10-31,240,True,True,True,14,True
2019-10-31,270,True,True,True,14,True
2019-10-31,300,True,True,True,14,True
2019-10-31,330,True,True,True,14,True
2019-10-31,360,True,True,True,14,True
2019-10-31,390,True,True,True,14,True
2019-11-01,30,True,True,True,14,True
2019-11-01,60,True,True,True,14,True
2019-11-01,90,True,True,True,14,True
2019-11-01,120,True,True,True,14,True
2019-11-01,150,True,True,True,14,True
2019-11-01,180,True,True,True,14,True
2019-11-01,210,True,True,True,14,True
2019-11-01,240,True,True,True,14,True
2019-11-01,270,True,True,True,14,True
2019-11-01,300,True,True,True,14,True
2019-11-01,330,True,True,True,14,True
2019-11-01,360,True,True,True,14,True
2019-11-01,390,True,True,True,14,True
2019-11-04,30,True,True,True,14,True
2019-11-04,60,True,True,True,14,True
2019-11-04,90,True,True,True,14,True
2019-11-04,120,True,True,True,14,True
2019-11-04,150,True,True,True,14,True
2019-11-04,180,True,True,True,14,True
2019-11-04,210,True,True,True,14,True
2019-11-04,240,True,True,True,14,True
2019-11-04,270,True,True,True,14,True
2019-11-04,300,True,True,True,14,True
2019-11-04,330,True,True,True,14,True
2019-11-04,360,True,True,True,14,True
2019-11-04,390,True,True,True,14,True
2019-11-05,30,True,True,True,14,True
2019-11-05,60,True,True,True,14,True
2019-11-05,90,True,True,True,14,True
2019-11-05,120,True,True,True,14,True
2019-11-05,150,True,True,True,14,True
2019-11-05,180,True,True,True,14,True
2019-11-05,210,True,True,True,14,True
2019-11-05,240,True,True,True,14,True
2019-11-05,270,True,True,True,14,True
2019-11-05,300,True,True,True,14,True
2019-11-05,330,True,True,True,14,True
2019-11-05,360,True,True,True,14,True
2019-11-05,390,True,True,True,14,True
2019-11-06,30,True,True,True,14,True
2019-11-06,60,True,True,True,14,True
2019-11-06,90,True,True,True,14,True
2019-11-06,120,True,True,True,14,True
2019-11-06,150,True,True,True,14,True
2019-11-06,180,True,True,True,14,True
2019-11-06,210,True,True,True,14,True
2019-11-06,240,True,True,True,14,True
2019-11-06,270,True,True,True,14,True
2019-11-06,300,True,True,True,14,True
2019-11-06,330,True,True,True,14,True
2019-11-06,360,True,True,True,14,True
2019-11-06,390,True,True,True,14,True
2019-11-07,30,True,True,True,14,True
2019-11-07,60,True,True,True,14,True
2019-11-07,90,True,True,True,14,True
2019-11-07,120,True,True,True,14,True
2019-11-07,150,True,True,True,14,True
2019-11-07,180,True,True,True,14,True
2019-11-07,210,True,True,True,14,True
2019-11-07,240,True,True,True,14,True
2019-11-07,270,True,True,True,14,True
2019-11-07,300,True,True,True,14,True
2019-11-07,330,True,True,True,14,True
2019-11-07,360,True,True,True,14,True
2019-11-07,390,True,True,True,14,True
2019-11-08,30,True,True,True,14,True
2019-11-08,60,True,True,True,14,True
2019-11-08,90,True,True,True,14,True
2019-11-08,120,True,True,True,14,True
2019-11-08,150,True,True,True,14,True
2019-11-08,180,True,True,True,14,True
2019-11-08,210,True,True,True,14,True
2019-11-08,240,True,True,True,14,True
2019-11-08,270,True,True,True,14,True
2019-11-08,300,True,True,True,14,True
2019-11-08,330,True,True,True,14,True
2019-11-08,360,True,True,True,14,True
2019-11-08,390,True,True,True,14,True
2019-11-11,30,True,True,True,14,True
2019-11-11,60,True,True,True,14,True
2019-11-11,90,True,True,True,14,True
2019-11-11,120,True,True,True,14,True
2019-11-11,150,True,True,True,14,True
2019-11-11,180,True,True,True,14,True
2019-11-11,210,True,True,True,14,True
2019-11-11,240,True,True,True,14,True
2019-11-11,270,True,True,True,14,True
2019-11-11,300,True,True,True,14,True
2019-11-11,330,True,True,True,14,True
2019-11-11,360,True,True,True,14,True
2019-11-11,390,True,True,True,14,True
2019-11-12,30,True,True,True,14,True
2019-11-12,60,True,True,True,14,True
2019-11-12,90,True,True,True,14,True
2019-11-12,120,True,True,True,14,True
2019-11-12,150,True,True,True,14,True
2019-11-12,180,True,True,True,14,True
2019-11-12,210,True,True,True,14,True
2019-11-12,240,True,True,True,14,True
2019-11-12,270,True,True,True,14,True
2019-11-12,300,True,True,True,14,True
2019-11-12,330,True,True,True,14,True
2019-11-12,360,True,True,True,14,True
2019-11-12,390,True,True,True,14,True
2019-11-13,30,True,True,True,14,True
2019-11-13,60,True,True,True,14,True
2019-11-13,90,True,True,True,14,True
2019-11-13,120,True,True,True,14,True
2019-11-13,150,True,True,True,14,True
2019-11-13,180,True,True,True,14,True
2019-11-13,210,True,True,True,14,True
2019-11-13,240,True,True,True,14,True
2019-11-13,270,True,True,True,14,True
2019-11-13,300,True,True,True,14,True
2019-11-13,330,True,True,True,14,True
2019-11-13,360,True,True,True,14,True
2019-11-13,390,True,True,True,14,True
2019-11-14,30,True,True,True,14,True
2019-11-14,60,True,True,True,14,True
2019-11-14,90,True,True,True,14,True
2019-11-14,120,True,True,True,14,True
2019-11-14,150,True,True,True,14,True
2019-11-14,180,True,True,True,14,True
2019-11-14,210,True,True,True,14,True
2019-11-14,240,True,True,True,14,True
2019-11-14,270,True,True,True,14,True
2019-11-14,300,True,True,True,14,True
2019-11-14,330,True,True,True,14,True
2019-11-14,360,True,True,True,14,True
2019-11-14,390,True,True,True,14,True
2019-11-15,30,True,True,True,14,True
2019-11-15,60,True,True,True,14,True
2019-11-15,90,True,True,True,14,True
2019-11-15,120,True,True,True,14,True
2019-11-15,150,True,True,True,14,True
2019-11-15,180,True,True,True,14,True
2019-11-15,210,True,True,True,14,True
2019-11-15,240,True,True,True,14,True
2019-11-15,270,True,True,True,14,True
2019-11-15,300,True,True,True,14,True
2019-11-15,330,True,True,True,14,True
2019-11-15,360,True,True,True,14,True
2019-11-15,390,True,True,True,14,True
2019-11-18,30,True,True,True,14,True
2019-11-18,60,True,True,True,14,True
2019-11-18,90,True,True,True,14,True
2019-11-18,120,True,True,True,14,True
2019-11-18,150,True,True,True,14,True
2019-11-18,180,True,True,True,14,True
2019-11-18,210,True,True,True,14,True
2019-11-18,240,True,True,True,14,True
2019-11-18,270,True,True,True,14,True
2019-11-18,300,True,True,True,14,True
2019-11-18,330,True,True,True,14,True
2019-11-18,360,True,True,True,14,True
2019-11-18,390,True,True,True,14,True
2019-11-19,30,True,True,True,14,True
2019-11-19,60,True,True,True,14,True
2019-11-19,90,True,True,True,14,True
2019-11-19,120,True,True,True,14,True
2019-11-19,150,True,True,True,14,True
2019-11-19,180,True,True,True,14,True
2019-11-19,210,True,True,True,14,True
2019-11-19,240,True,True,True,14,True
2019-11-19,270,True,True,True,14,True
2019-11-19,300,True,True,True,14,True
2019-11-19,330,True,True,True,14,True
2019-11-19,360,True,True,True,14,True
2019-11-19,390,True,True,True,14,True
2019-11-20,30,True,True,True,14,True
2019-11-20,60,True,True,True,14,True
2019-11-20,90,True,True,True,14,True
2019-11-20,120,True,True,True,14,True
2019-11-20,150,True,True,True,14,True
2019-11-20,180,True,True,True,14,True
2019-11-20,210,True,True,True,14,True
2019-11-20,240,True,True,True,14,True
2019-11-20,270,True,True,True,14,True
2019-11-20,300,True,True,True,14,True
2019-11-20,330,True,True,True,14,True
2019-11-20,360,True,True,True,14,True
2019-11-20,390,True,True,True,14,True
2019-11-21,30,True,True,True,14,True
2019-11-21,60,True,True,True,14,True
2019-11-21,90,True,True,True,14,True
2019-11-21,120,True,True,True,14,True
2019-11-21,150,True,True,True,14,True
2019-11-21,180,True,True,True,14,True
2019-11-21,210,True,True,True,14,True
2019-11-21,240,True,True,True,14,True
2019-11-21,270,True,True,True,14,True
2019-11-21,300,True,True,True,14,True
2019-11-21,330,True,True,True,14,True
2019-11-21,360,True,True,True,14,True
2019-11-21,390,True,True,True,14,True
2019-11-22,30,True,True,True,14,True
2019-11-22,60,True,True,True,14,True
2019-11-22,90,True,True,True,14,True
2019-11-22,120,True,True,True,14,True
2019-11-22,150,True,True,True,14,True
2019-11-22,180,True,True,True,14,True
2019-11-22,210,True,True,True,14,True
2019-11-22,240,True,True,True,14,True
2019-11-22,270,True,True,True,14,True
2019-11-22,300,True,True,True,14,True
2019-11-22,330,True,True,True,14,True
2019-11-22,360,True,True,True,14,True
2019-11-22,390,True,True,True,14,True
2019-11-25,30,True,True,True,14,True
2019-11-25,60,True,True,True,14,True
2019-11-25,90,True,True,True,14,True
2019-11-25,120,True,True,True,14,True
2019-11-25,150,True,True,True,14,True
2019-11-25,180,True,True,True,14,True
2019-11-25,210,True,True,True,14,True
2019-11-25,240,True,True,True,14,True
2019-11-25,270,True,True,True,14,True
2019-11-25,300,True,True,True,14,True
2019-11-25,330,True,True,True,14,True
2019-11-25,360,True,True,True,14,True
2019-11-25,390,True,True,True,14,True
2019-11-26,30,True,True,True,14,True
2019-11-26,60,True,True,True,14,True
2019-11-26,90,True,True,True,14,True
2019-11-26,120,True,True,True,14,True
2019-11-26,150,True,True,True,14,True
2019-11-26,180,True,True,True,14,True
2019-11-26,210,True,True,True,14,True
2019-11-26,240,True,True,True,14,True
2019-11-26,270,True,True,True,14,True
2019-11-26,300,True,True,True,14,True
2019-11-26,330,True,True,True,14,True
2019-11-26,360,True,True,True,14,True
2019-11-26,390,True,True,True,14,True
2019-11-27,30,True,True,True,14,True
2019-11-27,60,True,True,True,14,True
2019-11-27,90,True,True,True,14,True
2019-11-27,120,True,True,True,14,True
2019-11-27,150,True,True,True,14,True
2019-11-27,180,True,True,True,14,True
2019-11-27,210,True,True,True,14,True
2019-11-27,240,True,True,True,14,True
2019-11-27,270,True,True,True,14,True
2019-11-27,300,True,True,True,14,True
2019-11-27,330,True,True,True,14,True
2019-11-27,360,True,True,True,14,True
2019-11-27,390,True,True,True,14,True
2019-11-29,30,True,True,True,14,True
2019-11-29,60,True,True,True,14,True
2019-11-29,90,True,True,True,14,True
2019-11-29,120,True,True,True,14,True
2019-11-29,150,True,True,True,14,True
2019-11-29,180,True,True,True,14,True
2019-11-29,210,True,True,True,14,True
2019-12-02,30,True,True,True,14,True
2019-12-02,60,True,True,True,14,True
2019-12-02,90,True,True,True,14,True
2019-12-02,120,True,True,True,14,True
2019-12-02,150,True,True,True,14,True
2019-12-02,180,True,True,True,14,True
2019-12-02,210,True,True,True,14,True
2019-12-02,240,True,True,True,14,True
2019-12-02,270,True,True,True,14,True
2019-12-02,300,True,True,True,14,True
2019-12-02,330,True,True,True,14,True
2019-12-02,360,True,True,True,14,True
2019-12-02,390,True,True,True,14,True
2019-12-03,30,True,True,True,14,True
2019-12-03,60,True,True,True,14,True
2019-12-03,90,True,True,True,14,True
2019-12-03,120,True,True,True,14,True
2019-12-03,150,True,True,True,14,True
2019-12-03,180,True,True,True,14,True
2019-12-03,210,True,True,True,14,True
2019-12-03,240,True,True,True,14,True
2019-12-03,270,True,True,True,14,True
2019-12-03,300,True,True,True,14,True
2019-12-03,330,True,True,True,14,True
2019-12-03,360,True,True,True,14,True
2019-12-03,390,True,True,True,14,True
2019-12-04,30,True,True,True,14,True
2019-12-04,60,True,True,True,14,True
2019-12-04,90,True,True,True,14,True
2019-12-04,120,True,True,True,14,True
2019-12-04,150,True,True,True,14,True
